customer_id,num_products,service_bundle,has_credit_card
15647402,2,Dual service,1
15647453,1,Core service,0
15647474,2,Dual service,1
15647546,2,Dual service,0
15647570,1,Core service,0
15647572,1,Core service,1
15647725,3,Premium bundle,1
15647782,2,Dual service,1
15647800,1,Core service,1
15647807,1,Core service,1
15647838,1,Core service,1
15647842,1,Core service,1
15647890,1,Core service,1
15647898,3,Premium bundle,1
15647965,2,Dual service,1
15647974,2,Dual service,1
15647975,1,Core service,0
15648005,2,Dual service,1
15648030,2,Dual service,1
15648032,2,Dual service,0
15648047,2,Dual service,0
15648064,2,Dual service,1
15648067,2,Dual service,1
15648069,2,Dual service,1
15648075,1,Core service,1
15648136,1,Core service,1
15648178,1,Core service,0
15648225,1,Core service,0
15648272,1,Core service,1
15648320,1,Core service,1
15648362,2,Dual service,1
15648367,2,Dual service,1
15648455,1,Core service,1
15648461,2,Dual service,1
15648479,2,Dual service,1
15648489,1,Core service,1
15648577,1,Starter service,1
15648638,2,Dual service,1
15648681,4,Premium bundle,0
15648702,2,Dual service,1
15648721,2,Dual service,1
15648725,2,Dual service,1
15648735,2,Dual service,1
15648766,1,Core service,0
15648794,1,Core service,1
15648800,1,Core service,1
15648858,1,Core service,0
15648876,1,Starter service,1
15648881,1,Core service,0
15648898,1,Core service,1
15648933,1,Core service,1
15648951,2,Dual service,1
15648967,1,Core service,1
15648989,1,Core service,1
15649024,1,Core service,1
15649033,2,Dual service,1
15649060,2,Dual service,1
15649078,2,Dual service,1
15649086,2,Dual service,1
15649101,1,Core service,0
15649112,2,Dual service,0
15649121,1,Starter service,1
15649124,1,Core service,0
15649129,2,Dual service,1
15649136,2,Dual service,1
15649150,1,Core service,1
15649160,1,Core service,1
15649183,3,Premium bundle,0
15649211,1,Core service,1
15649239,2,Dual service,1
15649280,1,Core service,1
15649292,1,Core service,0
15649297,2,Dual service,0
15649354,2,Dual service,1
15649359,2,Dual service,0
15649379,2,Dual service,1
15649414,1,Core service,1
15649418,2,Dual service,1
15649423,2,Dual service,0
15649430,2,Dual service,1
15649450,2,Dual service,1
15649451,2,Dual service,0
15649457,2,Dual service,0
15649487,2,Dual service,1
15649508,2,Dual service,1
15649523,2,Dual service,1
15649536,1,Core service,1
15649616,1,Core service,1
15649618,2,Dual service,0
15649668,2,Dual service,1
15649738,2,Dual service,1
15649744,2,Dual service,1
15649793,2,Dual service,0
15649853,1,Starter service,1
15649858,1,Core service,1
15649992,2,Dual service,0
15650018,1,Core service,0
15650026,2,Dual service,0
15650034,1,Starter service,1
15650068,1,Core service,1
15650086,2,Dual service,1
15650098,2,Dual service,1
15650237,2,Dual service,1
15650244,2,Dual service,1
15650258,1,Core service,1
15650266,2,Dual service,1
15650288,1,Core service,1
15650313,1,Core service,1
15650322,1,Core service,0
15650351,1,Core service,1
15650391,1,Core service,1
15650424,1,Core service,1
15650432,1,Core service,1
15650437,2,Dual service,1
15650442,1,Core service,1
15650454,2,Dual service,1
15650488,1,Core service,1
15650538,1,Core service,1
15650545,1,Core service,1
15650575,2,Dual service,1
15650591,1,Core service,1
15650670,2,Dual service,1
15650751,2,Dual service,1
15650864,2,Dual service,1
15650889,2,Dual service,1
15650924,2,Dual service,1
15650933,1,Core service,1
15651001,1,Core service,1
15651020,2,Dual service,0
15651022,1,Core service,1
15651052,1,Core service,1
15651063,2,Dual service,1
15651075,1,Core service,0
15651093,2,Dual service,0
15651103,1,Core service,1
15651140,1,Starter service,1
15651144,2,Dual service,0
15651264,1,Core service,0
15651272,2,Dual service,1
15651280,1,Core service,0
15651315,2,Dual service,1
15651336,2,Dual service,1
15651352,1,Starter service,1
15651369,2,Dual service,1
15651389,1,Core service,0
15651450,2,Dual service,1
15651460,1,Starter service,1
15651533,1,Core service,1
15651554,1,Core service,1
15651581,1,Core service,1
15651585,1,Core service,1
15651627,1,Core service,1
15651664,1,Core service,1
15651674,1,Starter service,0
15651713,1,Core service,1
15651737,1,Core service,0
15651740,2,Dual service,0
15651802,2,Dual service,1
15651823,1,Core service,1
15651868,1,Starter service,0
15651883,1,Core service,1
15651900,1,Core service,1
15651943,2,Dual service,0
15651955,2,Dual service,0
15651958,2,Dual service,1
15651983,1,Core service,1
15652030,1,Core service,1
15652048,2,Dual service,1
15652069,2,Dual service,1
15652084,1,Core service,1
15652169,1,Core service,0
15652180,2,Dual service,1
15652192,2,Dual service,0
15652218,1,Core service,1
15652266,1,Core service,0
15652289,2,Dual service,1
15652320,2,Dual service,0
15652400,1,Core service,0
15652401,2,Dual service,0
15652469,2,Dual service,1
15652527,1,Core service,0
15652540,2,Dual service,0
15652615,1,Core service,1
15652626,1,Core service,1
15652658,2,Dual service,1
15652667,2,Dual service,1
15652674,1,Core service,1
15652693,1,Core service,0
15652700,2,Dual service,1
15652782,2,Dual service,0
15652789,2,Dual service,1
15652808,1,Core service,1
15652835,1,Core service,0
15652883,2,Dual service,1
15652914,1,Starter service,0
15652948,1,Core service,1
15652955,1,Starter service,1
15652981,1,Core service,1
15652999,1,Core service,1
15653037,1,Starter service,0
15653050,1,Core service,1
15653065,2,Dual service,1
15653110,1,Core service,1
15653147,1,Core service,1
15653222,2,Dual service,1
15653251,1,Core service,0
15653253,1,Core service,1
15653275,2,Dual service,1
15653306,1,Core service,0
15653315,2,Dual service,1
15653347,1,Starter service,0
15653404,1,Core service,0
15653448,2,Dual service,1
15653455,2,Dual service,0
15653521,1,Core service,1
15653547,1,Core service,1
15653572,1,Core service,0
15653595,2,Dual service,0
15653620,2,Dual service,1
15653696,2,Dual service,0
15653715,2,Dual service,1
15653753,1,Core service,1
15653762,1,Core service,0
15653773,1,Core service,1
15653776,4,Premium bundle,0
15653780,1,Starter service,1
15653784,1,Core service,0
15653849,1,Core service,1
15653857,2,Dual service,1
15653937,1,Core service,1
15653952,1,Core service,1
15653997,1,Core service,0
15654000,1,Starter service,1
15654025,1,Core service,0
15654060,2,Dual service,0
15654067,2,Dual service,1
15654074,1,Core service,1
15654096,2,Dual service,1
15654106,2,Dual service,0
15654156,1,Core service,1
15654183,2,Dual service,1
15654211,1,Starter service,0
15654222,1,Core service,0
15654229,2,Dual service,0
15654230,1,Core service,1
15654238,1,Core service,1
15654274,2,Dual service,1
15654292,2,Dual service,1
15654296,1,Starter service,1
15654300,1,Core service,0
15654341,1,Core service,1
15654346,2,Dual service,1
15654372,2,Dual service,1
15654379,2,Dual service,1
15654390,1,Core service,1
15654408,2,Dual service,1
15654409,1,Core service,1
15654456,1,Core service,0
15654457,3,Premium bundle,1
15654463,2,Dual service,1
15654489,1,Core service,1
15654495,1,Core service,1
15654506,2,Dual service,1
15654519,2,Dual service,1
15654531,2,Dual service,0
15654562,4,Premium bundle,1
15654574,2,Dual service,1
15654577,1,Core service,1
15654611,2,Dual service,1
15654625,2,Dual service,1
15654654,2,Dual service,1
15654673,1,Core service,1
15654700,1,Core service,1
15654733,1,Core service,1
15654760,1,Core service,1
15654772,2,Dual service,0
15654851,1,Core service,0
15654859,2,Dual service,1
15654870,2,Dual service,1
15654878,1,Core service,1
15654891,2,Dual service,1
15654901,1,Core service,1
15654959,1,Core service,1
15654964,1,Core service,1
15654975,2,Dual service,0
15655007,2,Dual service,0
15655082,3,Premium bundle,1
15655123,3,Premium bundle,1
15655171,1,Starter service,1
15655175,2,Dual service,1
15655192,2,Dual service,0
15655213,1,Core service,1
15655229,1,Core service,0
15655232,2,Dual service,1
15655238,2,Dual service,0
15655252,1,Core service,1
15655274,2,Dual service,0
15655298,2,Dual service,0
15655335,2,Dual service,1
15655339,1,Core service,1
15655341,1,Core service,1
15655360,1,Core service,1
15655368,1,Starter service,0
15655389,1,Core service,1
15655410,1,Core service,1
15655436,1,Core service,1
15655464,1,Starter service,0
15655574,1,Core service,1
15655590,2,Dual service,0
15655632,1,Core service,1
15655648,2,Dual service,1
15655658,2,Dual service,1
15655774,2,Dual service,1
15655794,2,Dual service,1
15655859,2,Dual service,1
15655875,2,Dual service,1
15655903,1,Core service,1
15655952,2,Dual service,1
15655961,1,Core service,1
15656005,1,Core service,1
15656009,1,Starter service,1
15656029,2,Dual service,0
15656062,1,Core service,1
15656086,1,Core service,0
15656096,1,Core service,1
15656100,1,Core service,0
15656121,2,Dual service,0
15656141,1,Starter service,0
15656148,4,Premium bundle,1
15656176,2,Dual service,1
15656188,2,Dual service,1
15656249,2,Dual service,1
15656263,2,Dual service,1
15656286,2,Dual service,0
15656293,2,Dual service,1
15656300,2,Dual service,1
15656319,1,Core service,1
15656322,1,Core service,1
15656330,1,Core service,1
15656333,1,Core service,1
15656351,2,Dual service,1
15656417,2,Dual service,1
15656426,2,Dual service,0
15656454,1,Core service,1
15656471,2,Dual service,1
15656484,2,Dual service,1
15656522,1,Core service,1
15656592,2,Dual service,1
15656597,2,Dual service,1
15656613,1,Core service,0
15656627,2,Dual service,1
15656683,1,Starter service,0
15656707,1,Core service,1
15656710,1,Starter service,0
15656717,2,Dual service,0
15656726,1,Core service,1
15656822,4,Premium bundle,1
15656829,2,Dual service,1
15656840,1,Core service,1
15656865,1,Core service,0
15656901,2,Dual service,1
15656912,1,Starter service,1
15656921,2,Dual service,0
15656937,1,Core service,1
15657085,1,Core service,1
15657105,1,Starter service,1
15657107,1,Core service,1
15657139,2,Dual service,0
15657163,2,Dual service,1
15657214,2,Dual service,0
15657228,2,Dual service,0
15657284,1,Core service,1
15657306,1,Starter service,0
15657317,1,Core service,1
15657321,2,Dual service,1
15657342,1,Core service,1
15657349,1,Core service,0
15657386,2,Dual service,0
15657396,2,Dual service,0
15657439,2,Dual service,1
15657449,1,Core service,1
15657468,1,Core service,1
15657529,1,Core service,1
15657535,1,Starter service,1
15657540,2,Dual service,1
15657565,2,Dual service,0
15657566,1,Core service,1
15657603,1,Core service,1
15657637,3,Premium bundle,1
15657747,2,Dual service,0
15657771,1,Starter service,1
15657778,2,Dual service,0
15657779,2,Dual service,1
15657809,3,Premium bundle,1
15657812,2,Dual service,1
15657829,1,Core service,1
15657830,2,Dual service,1
15657868,1,Core service,1
15657881,1,Core service,0
15657937,1,Core service,0
15657957,1,Core service,1
15658032,2,Dual service,1
15658052,1,Core service,1
15658057,3,Premium bundle,1
15658067,1,Core service,1
15658100,2,Dual service,0
15658148,2,Dual service,1
15658158,1,Core service,1
15658169,2,Dual service,1
15658195,1,Core service,1
15658211,2,Dual service,1
15658233,1,Core service,0
15658240,2,Dual service,0
15658258,1,Core service,1
15658306,1,Core service,1
15658339,2,Dual service,1
15658360,2,Dual service,0
15658364,1,Core service,1
15658409,3,Premium bundle,1
15658432,1,Starter service,1
15658435,2,Dual service,0
15658449,1,Core service,0
15658459,2,Dual service,1
15658475,1,Core service,1
15658485,1,Core service,1
15658486,1,Core service,1
15658504,2,Dual service,0
15658532,1,Core service,1
15658548,2,Dual service,1
15658577,3,Premium bundle,0
15658589,1,Core service,1
15658614,2,Dual service,1
15658668,2,Dual service,0
15658670,2,Dual service,1
15658675,1,Core service,0
15658693,2,Dual service,0
15658716,3,Premium bundle,1
15658768,1,Starter service,0
15658813,2,Dual service,1
15658852,2,Dual service,1
15658889,1,Core service,1
15658890,2,Dual service,1
15658929,1,Core service,1
15658935,2,Dual service,1
15658946,2,Dual service,1
15658956,2,Dual service,1
15658969,3,Premium bundle,1
15658972,1,Core service,1
15658980,1,Core service,1
15658982,3,Premium bundle,0
15658987,2,Dual service,1
15659002,2,Dual service,0
15659031,2,Dual service,1
15659064,2,Dual service,1
15659092,2,Dual service,1
15659094,2,Dual service,0
15659098,1,Core service,0
15659100,1,Core service,0
15659105,1,Core service,1
15659149,2,Dual service,1
15659175,2,Dual service,1
15659194,1,Core service,1
15659234,1,Core service,0
15659236,2,Dual service,1
15659305,1,Core service,1
15659325,2,Dual service,1
15659327,1,Core service,1
15659355,2,Dual service,1
15659364,1,Core service,0
15659366,2,Dual service,1
15659399,2,Dual service,1
15659420,2,Dual service,1
15659428,2,Dual service,1
15659475,2,Dual service,0
15659486,1,Core service,1
15659495,1,Starter service,1
15659501,1,Core service,0
15659557,2,Dual service,1
15659567,2,Dual service,1
15659568,1,Core service,1
15659651,1,Core service,1
15659656,1,Core service,0
15659677,1,Core service,1
15659694,2,Dual service,1
15659710,2,Dual service,1
15659736,1,Core service,0
15659800,1,Starter service,0
15659807,1,Core service,1
15659820,2,Dual service,1
15659843,2,Dual service,0
15659931,1,Core service,1
15659937,2,Dual service,0
15659949,2,Dual service,1
15659962,2,Dual service,1
15660101,2,Dual service,1
15660144,2,Dual service,0
15660147,1,Core service,1
15660155,1,Core service,0
15660200,2,Dual service,1
15660211,2,Dual service,1
15660263,2,Dual service,1
15660271,1,Core service,1
15660301,2,Dual service,1
15660316,1,Core service,0
15660385,2,Dual service,1
15660390,2,Dual service,1
15660403,2,Dual service,0
15660417,1,Core service,0
15660422,2,Dual service,1
15660429,2,Dual service,0
15660475,1,Starter service,0
15660505,1,Core service,1
15660524,1,Core service,1
15660528,2,Dual service,1
15660535,2,Dual service,1
15660541,1,Core service,1
15660571,1,Core service,1
15660602,2,Dual service,1
15660608,1,Core service,1
15660611,2,Dual service,1
15660636,2,Dual service,1
15660646,1,Core service,1
15660679,1,Core service,1
15660688,2,Dual service,0
15660735,2,Dual service,1
15660768,1,Core service,0
15660809,2,Dual service,1
15660833,2,Dual service,0
15660840,1,Core service,1
15660866,2,Dual service,1
15660871,1,Core service,1
15660878,2,Dual service,1
15660980,2,Dual service,1
15661007,1,Core service,0
15661034,1,Core service,0
15661036,2,Dual service,1
15661162,1,Starter service,1
15661198,1,Core service,1
15661219,2,Dual service,1
15661249,2,Dual service,0
15661275,1,Core service,1
15661290,1,Core service,0
15661330,1,Starter service,1
15661349,2,Dual service,1
15661380,2,Dual service,0
15661409,1,Starter service,1
15661412,1,Core service,1
15661433,1,Starter service,1
15661473,1,Core service,1
15661507,1,Starter service,0
15661526,2,Dual service,1
15661528,1,Core service,1
15661532,2,Dual service,0
15661548,1,Core service,0
15661591,2,Dual service,1
15661626,1,Core service,1
15661629,1,Core service,1
15661656,2,Dual service,1
15661670,1,Core service,1
15661708,2,Dual service,1
15661723,1,Core service,0
15661734,2,Dual service,1
15661745,1,Starter service,0
15661821,1,Core service,1
15661827,2,Dual service,1
15661830,2,Dual service,1
15661903,1,Core service,1
15661936,1,Core service,1
15661945,3,Premium bundle,1
15661974,1,Core service,1
15662021,2,Dual service,0
15662063,1,Core service,1
15662067,1,Core service,1
15662085,1,Starter service,1
15662091,1,Core service,1
15662098,3,Premium bundle,0
15662100,1,Core service,0
15662151,1,Starter service,0
15662152,1,Core service,0
15662189,1,Starter service,1
15662203,2,Dual service,1
15662232,2,Dual service,1
15662238,1,Core service,1
15662243,1,Core service,0
15662245,2,Dual service,1
15662263,2,Dual service,1
15662291,3,Premium bundle,1
15662294,2,Dual service,1
15662337,2,Dual service,0
15662397,1,Core service,1
15662403,2,Dual service,1
15662426,1,Starter service,0
15662434,2,Dual service,0
15662483,2,Dual service,1
15662488,2,Dual service,1
15662494,1,Core service,1
15662500,2,Dual service,1
15662501,1,Core service,1
15662532,2,Dual service,1
15662533,2,Dual service,1
15662571,2,Dual service,1
15662574,1,Core service,1
15662578,1,Core service,1
15662626,2,Dual service,0
