customer_id,gender,age,credit_score,estimated_salary,risk_band
15631639,Female,40,704,179964.55,Medium
15631681,Female,43,807,85523.24,Very Low
15631685,Male,60,523,57061.71,Very High
15631693,Male,36,697,74760.32,Medium
15631709,Female,31,470,45033.75,Very High
15631721,Male,38,691,103511.26,Medium
15631739,Male,24,704,127654.37,Medium
15631756,Female,35,482,109029.72,Very High
15631800,Male,37,474,75698.44,Very High
15631813,Male,39,621,58883.91,High
15631838,Male,61,606,8643.21,High
15631848,Female,26,727,146785.44,Medium
15631868,Male,36,744,87213.33,Low
15631871,Female,57,616,104379.36,High
15631882,Male,45,688,129870.93,Medium
15631912,Male,30,840,54113.38,Very Low
15631927,Female,28,574,185660.3,Very High
15632010,Male,33,647,77216.48,High
15632050,Female,41,779,86927.53,Low
15632051,Female,42,550,63092.65,Very High
15632069,Male,39,776,144496.07,Low
15632079,Female,37,720,45985.52,Medium
15632118,Male,45,698,141970.02,Medium
15632125,Male,45,606,93707.8,High
15632143,Male,31,652,149740.22,High
15632185,Female,42,663,71359.78,High
15632210,Male,25,657,22745.5,High
15632256,Male,29,541,86173.92,Very High
15632263,Male,30,574,137793.35,Very High
15632264,Female,34,476,26260.98,Very High
15632272,Female,42,792,92664.09,Low
15632275,Male,29,718,126336.72,Medium
15632280,Female,53,544,125692.07,Very High
15632324,Male,59,602,162347.05,High
15632344,Female,42,792,47160.01,Low
15632345,Female,35,754,44830.71,Low
15632365,Male,33,542,77737.86,Very High
15632439,Female,39,698,47455.82,Medium
15632446,Male,24,667,180329.83,High
15632472,Female,32,472,57323.18,Very High
15632503,Female,32,563,191604.27,Very High
15632521,Male,45,689,150856.38,Medium
15632538,Female,32,658,31484.76,High
15632551,Male,31,625,75335.68,High
15632575,Female,70,559,122996.76,Very High
15632576,Male,31,520,77335.75,Very High
15632609,Female,39,554,32824.15,Very High
15632665,Male,61,832,127804.66,Very Low
15632669,Female,32,722,113666.48,Medium
15632736,Female,30,850,42933.26,Very Low
15632789,Male,30,794,24113.91,Low
15632793,Female,29,638,15336.4,High
15632816,Female,49,521,182765.14,Very High
15632826,Male,38,493,89578.32,Very High
15632848,Female,36,634,116238.39,High
15632850,Male,37,731,170338.35,Medium
15632859,Male,36,444,138743.86,Very High
15632882,Male,37,684,29995.83,Medium
15632899,Male,20,662,73107.53,High
15632967,Male,34,520,104703.96,Very High
15632977,Male,47,745,145789.71,Low
15633043,Female,39,545,38410.74,Very High
15633059,Male,34,413,6534.18,Very High
15633064,Female,36,438,64420.5,Very High
15633108,Male,26,646,164696.27,High
15633112,Male,42,681,9452.88,Medium
15633141,Female,35,696,69079.85,Medium
15633181,Male,31,792,125912.77,Low
15633194,Female,41,771,137510.41,Low
15633213,Male,50,628,144366.83,High
15633227,Female,28,518,2803.89,Very High
15633233,Male,56,500,118490.8,Very High
15633260,Male,37,600,88669.89,High
15633274,Male,34,679,121904.14,Medium
15633283,Male,35,536,64833.28,Very High
15633352,Female,31,628,113167.17,High
15633378,Female,49,692,178342.63,Medium
15633419,Female,28,622,81723.8,High
15633461,Male,38,639,149599.62,High
15633474,Male,51,586,92406.22,High
15633516,Male,42,526,168486.02,Very High
15633525,Male,29,631,125877.22,High
15633531,Female,76,717,68400.14,Medium
15633537,Female,42,540,172572.64,Very High
15633546,Female,33,652,195877.06,High
15633574,Female,41,730,128246.81,Medium
15633586,Female,39,595,23305.01,High
15633608,Male,33,641,55796.83,High
15633612,Male,28,696,116471.43,Medium
15633640,Female,52,799,89081.41,Low
15633648,Female,51,696,55022.43,Medium
15633650,Female,41,677,4195.84,Medium
15633666,Female,33,701,97794.71,Medium
15633729,Male,43,488,28332.0,Very High
15633818,Male,32,786,133112.41,Low
15633834,Female,28,700,146723.72,Medium
15633840,Male,20,781,108301.45,Low
15633854,Female,40,654,167889.1,High
15633866,Male,30,753,57896.27,Low
15633870,Female,36,850,100750.03,Very Low
15633877,Female,42,706,75732.25,Medium
15633897,Male,39,725,184023.54,Medium
15633922,Male,30,755,144183.1,Low
15633930,Female,56,648,140991.23,High
15633944,Male,32,644,14187.78,High
15633950,Male,41,737,123547.28,Medium
15634141,Female,42,708,823.36,Medium
15634143,Male,30,581,196582.28,High
15634146,Male,18,835,117632.63,Very Low
15634180,Male,26,729,39356.38,Medium
15634218,Male,27,501,132104.76,Very High
15634245,Female,47,758,73294.48,Low
15634262,Male,34,709,21521.38,Medium
15634267,Male,42,717,172665.21,Medium
15634281,Female,43,720,72861.94,Medium
15634295,Male,35,470,5962.3,Very High
15634310,Male,30,509,180598.86,Very High
15634359,Female,41,639,199970.74,High
15634373,Male,30,764,105155.66,Low
15634375,Female,36,710,83206.19,Medium
15634491,Male,30,652,152210.81,High
15634501,Male,60,441,174381.23,Very High
15634551,Male,46,727,130752.01,Medium
15634564,Male,31,593,176868.89,High
15634591,Male,33,850,186281.0,Very Low
15634602,Female,42,619,101348.88,High
15634606,Male,52,634,176913.42,High
15634628,Female,33,579,164608.98,Very High
15634632,Male,38,711,68487.51,Medium
15634719,Male,31,704,183038.33,Medium
15634772,Female,59,682,84803.76,Medium
15634792,Female,40,516,33266.29,Very High
15634815,Female,37,701,164268.28,Medium
15634844,Male,41,598,191468.78,High
15634891,Female,43,504,194690.77,Very High
15634896,Female,39,521,27375.15,Very High
15634936,Male,41,735,137180.95,Medium
15634949,Male,74,593,65532.17,High
15634950,Male,57,657,126369.55,High
15634968,Female,37,789,71121.04,Low
15634974,Female,37,614,131766.67,High
15635034,Male,37,727,34551.35,Medium
15635078,Male,45,714,187194.15,Medium
15635097,Male,39,599,176142.09,High
15635116,Male,60,659,177480.45,High
15635125,Male,63,566,52198.84,Very High
15635141,Male,59,598,60192.14,High
15635143,Male,42,749,185543.35,Low
15635177,Female,66,597,70532.53,High
15635197,Male,26,640,3298.65,High
15635240,Male,42,553,23822.04,Very High
15635244,Female,29,716,98998.61,Medium
15635256,Male,31,762,159344.43,Low
15635277,Male,47,605,189310.27,High
15635285,Male,28,647,91055.27,High
15635364,Female,49,618,89729.3,High
15635367,Male,26,774,28415.36,Low
15635388,Male,47,640,116286.25,High
15635396,Female,29,738,141872.05,Medium
15635435,Female,54,648,5924.38,High
15635459,Female,27,667,3674.71,High
15635500,Male,75,605,186655.11,High
15635502,Male,44,443,159165.7,Very High
15635531,Female,30,575,185341.63,Very High
15635597,Male,33,644,155294.17,High
15635598,Male,29,812,168023.6,Very Low
15635660,Male,30,612,105890.55,High
15635703,Female,39,729,193715.0,Medium
15635728,Male,41,693,156381.47,Medium
15635752,Male,38,685,102184.66,Medium
15635775,Male,33,781,6959.0,Low
15635776,Female,43,686,151903.6,Medium
15635870,Female,50,579,192146.63,Very High
15635893,Female,28,693,158545.25,Medium
15635905,Female,32,616,43001.46,High
15635939,Female,39,458,116343.09,Very High
15635942,Male,40,576,112465.19,Very High
15635964,Male,65,566,107563.16,Very High
15635972,Male,36,484,186136.48,Very High
15636016,Female,34,588,131729.52,High
15636023,Female,40,619,147093.84,High
15636024,Female,34,692,37898.91,Medium
15636061,Male,78,649,142566.75,High
15636069,Male,28,632,1843.24,High
15636089,Female,51,678,109718.44,Medium
15636105,Male,61,758,43982.41,Low
15636238,Male,40,611,102547.56,High
15636330,Female,48,588,31580.8,High
15636353,Male,35,534,9541.15,Very High
15636388,Female,23,702,114603.96,Medium
15636395,Female,31,529,26817.23,Very High
15636396,Female,35,627,193022.44,High
15636407,Female,34,793,143357.03,Low
15636423,Male,40,715,141359.11,Medium
15636428,Female,45,703,182784.11,Medium
15636444,Female,53,535,75888.65,Very High
15636454,Female,60,691,177355.8,Medium
15636478,Male,31,621,148689.13,High
15636520,Male,27,692,7900.46,Medium
15636521,Female,30,744,142210.94,Low
15636541,Male,35,683,26796.73,Medium
15636548,Male,44,457,185992.36,Very High
15636551,Female,29,711,31811.44,Medium
15636562,Male,44,573,62424.46,Very High
15636572,Female,32,760,105969.05,Low
15636589,Female,41,794,74275.08,Low
15636590,Male,46,575,65998.26,Very High
15636592,Male,35,651,36923.67,High
15636595,Male,37,602,153122.73,High
15636624,Female,39,805,14109.85,Very Low
15636626,Male,35,718,53511.74,Medium
15636634,Female,25,630,93524.22,High
15636658,Male,36,596,12067.39,High
15636673,Male,31,667,28257.63,High
15636684,Male,34,727,198637.34,Medium
15636700,Male,39,701,146651.99,Medium
15636731,Female,36,714,447.73,Medium
15636736,Female,53,611,156495.39,High
15636756,Male,23,545,189613.12,Very High
15636767,Female,32,665,22487.45,High
15636812,Male,40,583,29213.63,High
15636820,Male,40,725,62027.9,Medium
15636860,Male,43,625,71216.6,High
15636872,Female,32,585,171482.56,High
15636912,Male,38,678,126253.31,Medium
15636935,Female,29,797,132975.39,Low
15636977,Male,36,507,119110.03,Very High
15636982,Female,43,705,103108.33,Medium
15636999,Male,38,414,77661.12,Very High
15637110,Female,35,634,82634.41,High
15637118,Male,33,684,103557.93,Medium
15637131,Male,38,829,30529.88,Very Low
15637138,Male,34,660,9692.58,High
15637169,Female,67,838,78310.04,Very Low
15637178,Female,45,803,128378.04,Very Low
15637235,Male,33,794,91340.02,Low
15637240,Male,46,541,94499.06,Very High
15637315,Female,41,601,54342.83,High
15637324,Female,28,657,5177.62,High
15637354,Female,24,623,109470.34,High
15637366,Female,25,505,126728.27,Very High
15637411,Male,30,749,126551.65,Low
15637414,Female,24,618,37147.61,High
15637427,Female,25,461,15306.29,Very High
15637428,Male,35,660,13218.6,High
15637461,Male,35,758,77951.84,Low
15637476,Female,57,683,9221.78,Medium
15637522,Female,31,507,44001.11,Very High
15637593,Male,20,722,195486.28,Medium
15637599,Female,44,510,28461.29,Very High
15637644,Female,24,667,34335.55,High
15637646,Male,31,756,61666.87,Low
15637650,Male,50,549,13608.18,Very High
15637678,Male,35,661,155394.52,High
15637690,Female,34,622,138906.85,High
15637717,Male,41,704,43117.1,Medium
15637753,Male,50,751,77206.25,Low
15637774,Male,32,558,136301.1,Very High
15637788,Male,23,743,95583.45,Low
15637829,Female,34,691,161559.12,Medium
15637857,Female,31,616,76456.17,High
15637876,Female,36,663,35817.97,High
15637891,Female,43,613,20134.07,High
15637947,Male,32,668,111241.37,High
15637954,Female,35,730,53718.28,Medium
15637977,Male,25,542,54372.37,Very High
15637979,Female,36,664,78140.75,High
15637993,Male,36,711,46884.1,Medium
15638003,Male,55,648,181534.04,High
15638028,Male,31,562,143317.42,Very High
15638047,Female,45,613,34749.65,High
15638068,Male,32,507,67926.18,Very High
15638149,Male,37,528,197111.99,Very High
15638159,Female,36,649,19825.09,High
15638231,Female,62,730,162889.1,Medium
15638247,Male,44,700,142287.65,Medium
15638257,Female,54,682,54132.93,Medium
15638269,Male,67,597,108645.85,High
15638272,Male,32,609,120594.85,High
15638329,Male,25,522,168683.57,Very High
15638355,Female,35,658,156361.58,High
15638424,Female,35,661,113656.85,High
15638463,Female,48,681,163581.67,Medium
15638487,Male,38,586,189143.94,High
15638494,Female,39,625,96444.88,High
15638513,Female,40,723,38019.74,Medium
15638607,Female,52,546,137332.37,Very High
15638610,Female,65,635,155799.86,High
15638621,Male,39,735,40223.74,Medium
15638646,Female,43,669,95963.14,High
15638730,Female,21,711,1408.68,Medium
15638751,Female,41,838,81313.51,Very Low
15638774,Female,40,719,182224.14,Medium
15638788,Male,32,550,199138.84,Very High
15638803,Female,32,733,131625.14,Medium
15638806,Male,49,645,10023.15,High
15638871,Male,77,639,55829.25,High
15638882,Female,62,710,48571.14,Medium
15638963,Female,22,678,28149.06,Medium
15638983,Female,38,684,127388.06,Medium
15638988,Male,54,684,94888.6,Medium
15638989,Female,25,711,51345.39,Medium
15639004,Male,72,668,70783.61,High
15639049,Female,31,489,6120.84,Very High
15639077,Female,30,622,142342.55,High
15639117,Female,34,624,582.59,High
15639133,Female,50,773,129372.94,Low
15639217,Male,34,806,100809.99,Very Low
15639252,Male,30,603,19282.85,High
15639265,Male,54,714,112777.38,Medium
15639277,Female,41,678,13160.03,Medium
15639278,Female,36,580,169963.2,High
15639303,Male,48,589,133961.19,High
15639314,Male,32,589,9468.64,High
15639322,Male,33,633,98349.13,High
15639357,Male,46,415,178587.36,Very High
15639368,Male,25,732,172576.56,Medium
15639415,Male,35,850,183566.78,Very Low
15639530,Male,42,679,168294.27,Medium
15639549,Female,33,718,88592.8,Medium
15639552,Female,40,603,105052.9,High
15639576,Male,26,691,153228.0,Medium
15639590,Female,30,758,156249.06,Low
15639662,Male,38,710,96.27,Medium
15639665,Male,61,846,96202.44,Very Low
15639669,Male,36,746,155700.15,Low
15639788,Female,39,577,10553.31,Very High
15639882,Male,30,528,50771.16,Very High
15639946,Female,39,597,36051.46,High
15640034,Male,42,551,43435.43,Very High
15640059,Male,40,606,70899.27,High
15640074,Female,47,666,166650.9,High
15640078,Female,39,660,173683.0,High
15640106,Male,40,613,193309.58,High
15640133,Female,34,661,185555.63,High
15640161,Male,44,618,139297.71,High
15640258,Female,50,685,50664.07,Medium
15640260,Male,32,595,69428.79,High
15640266,Male,41,621,95551.22,High
15640268,Male,71,652,120107.1,High
15640280,Male,39,850,151738.54,Very Low
15640377,Female,36,526,97767.63,Very High
15640407,Male,45,821,131778.58,Very Low
15640409,Female,46,817,87941.85,Very Low
15640418,Female,41,649,143544.48,High
15640421,Female,35,811,178.19,Very Low
15640442,Male,31,717,41176.6,Medium
15640454,Male,40,693,27345.18,Medium
15640464,Male,41,605,28427.84,High
15640491,Female,33,464,100447.53,Very High
15640507,Female,35,762,47114.18,Low
15640521,Male,33,552,58844.84,Very High
15640580,Female,47,650,187943.6,High
15640627,Male,34,611,170950.58,High
15640635,Male,29,769,172290.61,Low
15640648,Male,36,698,19231.98,Medium
15640667,Female,41,662,126551.48,High
15640686,Male,46,700,98273.01,Medium
15640769,Male,63,660,42790.29,High
15640789,Male,38,711,141827.83,Medium
15640825,Male,46,695,56297.85,Medium
15640846,Female,58,546,128881.87,Very High
15640852,Female,39,617,7953.62,High
15640855,Male,40,729,103396.08,Medium
15640865,Female,31,636,74641.9,High
15640866,Female,29,718,134462.29,Medium
15640905,Female,35,579,8590.83,Very High
15640917,Male,43,633,48249.88,High
15640922,Female,52,791,122782.5,Low
15640953,Female,26,611,120801.65,High
15641004,Female,48,605,133486.36,High
15641007,Female,38,614,76042.48,High
15641009,Male,37,544,79972.09,Very High
15641043,Male,35,648,78436.36,High
15641091,Female,31,695,99537.68,Medium
15641110,Male,41,708,128400.62,Medium
15641114,Male,37,701,120031.29,Medium
15641122,Male,30,684,83473.82,Medium
15641136,Male,32,629,77965.44,High
15641158,Male,32,739,63981.37,Medium
15641170,Male,36,640,173016.46,High
15641175,Male,63,701,144727.45,Medium
15641183,Male,25,731,97877.92,Medium
15641250,Male,38,794,23596.24,Low
15641285,Male,50,621,131048.36,High
15641298,Male,42,512,14828.54,Very High
15641312,Male,36,615,27011.8,High
15641319,Male,50,518,107112.25,Very High
15641359,Female,35,662,2423.9,High
15641366,Male,61,599,90389.61,High
15641389,Male,48,659,82469.06,High
15641411,Female,23,756,113408.11,Low
15641413,Female,49,587,13308.2,High
15641416,Female,61,732,157527.6,Medium
15641474,Male,46,638,38967.29,High
15641480,Male,32,571,125256.53,Very High
15641490,Female,25,850,87834.24,Very Low
15641575,Male,37,577,56185.05,Very High
15641582,Male,43,735,196673.28,Medium
15641585,Male,40,850,88815.25,Very Low
15641595,Male,43,685,43956.83,Medium
15641604,Female,55,850,155879.57,Very Low
15641629,Female,38,537,41233.97,Very High
15641640,Female,33,545,150452.88,Very High
15641655,Female,26,700,50051.42,Medium
15641662,Male,39,470,63705.9,Very High
15641675,Female,49,611,161435.02,High
15641688,Male,18,644,59645.24,High
15641690,Male,67,681,163714.92,Medium
15641715,Male,34,599,174196.68,High
15641732,Female,36,543,26019.59,Very High
15641733,Female,34,671,110748.88,Medium
15641773,Male,45,580,169303.65,High
15641782,Female,31,540,183051.6,Very High
15641794,Male,33,698,39755.0,Medium
15641822,Female,19,648,22101.86,High
15641835,Male,72,683,52876.41,Medium
15641850,Male,40,717,110887.14,Medium
15641860,Male,34,764,166324.79,Low
15641877,Male,47,681,2168.13,Medium
15641934,Female,46,749,78753.12,Low
15641994,Male,43,667,32462.39,High
15642001,Male,44,576,119056.68,Very High
15642002,Female,35,554,95277.15,Very High
15642004,Male,25,686,16459.37,Medium
15642022,Male,34,621,47972.65,High
15642041,Male,40,727,71865.31,Medium
15642063,Male,40,692,90424.09,Medium
15642093,Male,30,646,153566.97,High
15642098,Female,36,622,111180.3,High
15642099,Male,39,679,12266.06,Medium
15642137,Female,39,695,102763.69,Medium
15642160,Male,38,850,16491.64,Very Low
15642162,Male,35,603,152541.89,High
15642202,Female,37,821,127413.0,Very Low
15642248,Male,66,608,65758.19,High
15642291,Male,23,685,112239.03,Medium
15642336,Female,42,669,135630.32,High
15642345,Female,49,714,7571.51,Medium
15642391,Male,51,621,177740.58,High
15642394,Male,35,529,187288.5,Very High
15642448,Male,28,656,137173.39,High
15642468,Male,42,697,174667.65,Medium
15642515,Female,42,620,65565.92,High
15642530,Female,47,706,140938.95,Medium
15642544,Male,34,723,12092.03,Medium
15642570,Male,35,675,29062.25,Medium
15642579,Female,37,731,180712.52,Medium
15642619,Male,46,603,174478.54,High
15642636,Male,29,755,21862.19,Low
15642655,Male,33,731,130726.96,Medium
15642709,Female,30,474,63158.22,Very High
15642710,Male,26,686,1540.89,Medium
15642725,Male,32,797,125782.29,Low
15642726,Male,53,611,1235.49,High
15642785,Male,34,479,113308.29,Very High
15642787,Male,37,572,111243.09,Very High
15642816,Female,27,850,3025.49,Very Low
15642821,Female,48,383,137702.01,Very High
