customer_id,balance,monthly_charges,total_charges,payment_method,paperless_billing
15636061,68345.86,153.06,7346.88,Credit card,1
15636069,155519.59,36.86,3096.24,Credit card,0
15636089,145751.03,125.29,1503.48,Bank transfer,1
15636105,0.0,60.65,1455.6,Debit card,0
15636238,0.0,109.46,1313.52,Debit card,1
15636330,143279.58,71.81,861.72,Credit card,0
15636353,0.0,31.95,1533.6,Electronic check,0
15636388,98775.23,122.32,10274.88,Credit card,1
15636395,0.0,46.35,2781.0,Debit card,0
15636396,0.0,184.85,15527.4,Electronic check,1
15636407,127758.09,150.63,9037.8,Credit card,1
15636423,0.0,129.8,10903.2,Debit card,1
15636428,0.0,164.32,1971.84,Debit card,1
15636444,141616.55,108.48,6508.8,Credit card,0
15636454,101070.69,174.96,12597.12,Credit card,1
15636478,136658.61,156.41,13138.44,Credit card,1
15636520,125547.53,37.42,449.04,Bank transfer,0
15636521,124037.28,149.11,1789.32,Credit card,1
15636541,144961.97,56.07,3364.2,Bank transfer,0
15636548,0.0,178.99,15035.16,Electronic check,1
15636551,130181.47,70.04,2521.44,Credit card,0
15636562,0.0,76.02,7297.92,Electronic check,0
15636572,0.0,112.31,9434.04,Debit card,1
15636589,0.0,85.9,7215.6,Debit card,0
15636590,0.0,79.0,948.0,Debit card,0
15636592,181821.96,82.04,82.04,Bank transfer,0
15636595,107592.89,167.74,6038.64,Bank transfer,1
15636624,165272.13,48.55,2913.0,Credit card,0
15636626,97560.16,71.23,2564.28,Credit card,0
15636634,79656.81,101.89,8558.76,Credit card,0
15636658,0.0,34.06,817.44,Debit card,0
15636673,119266.69,53.44,641.28,Credit card,0
15636684,0.0,189.53,22743.6,Debit card,1
15636700,140236.98,155.25,16767.0,Bank transfer,1
15636731,101609.01,39.61,475.32,Credit card,0
15636736,0.0,154.41,12970.44,Electronic check,1
15636756,0.0,182.01,4368.24,Debit card,1
15636767,0.0,30.74,3688.8,Debit card,0
15636812,112701.04,53.25,5751.0,Bank transfer,0
15636820,104149.66,79.31,7613.76,Credit card,0
15636860,122351.29,89.7,4305.6,Credit card,0
15636872,144705.87,188.61,18106.56,Bank transfer,1
15636912,124483.53,135.88,4891.68,Credit card,1
15636935,0.0,134.81,1617.72,Debit card,1
15636977,118214.32,152.99,16522.92,Credit card,1
15636982,79974.55,109.92,9233.28,Credit card,1
15636999,0.0,76.72,7365.12,Electronic check,0
15637110,0.0,80.86,9703.2,Debit card,0
15637118,140700.61,119.4,5731.2,Credit card,1
15637131,0.0,49.44,5339.52,Debit card,0
15637138,0.0,32.08,384.96,Debit card,0
15637169,103267.8,92.75,4452.0,Credit card,0
15637178,0.0,130.98,11002.32,Debit card,1
15637235,0.0,100.12,9611.52,Electronic check,0
15637240,124547.13,121.43,5828.64,Credit card,0
15637315,0.0,69.29,2494.44,Debit card,0
15637324,0.0,28.31,2378.04,Electronic check,0
15637354,148167.83,137.45,11545.8,Credit card,1
15637366,114268.85,146.75,8805.0,Credit card,1
15637411,0.0,129.46,1553.52,Electronic check,1
15637414,128736.39,62.27,5230.68,Bank transfer,0
15637427,0.0,36.76,2646.72,Debit card,0
15637428,0.0,35.02,2941.68,Debit card,0
15637461,0.0,88.96,7472.64,Debit card,0
15637476,162448.69,44.05,2643.0,Bank transfer,0
15637522,106942.08,64.71,64.71,Bank transfer,0
15637593,0.0,186.91,13457.52,Debit card,1
15637599,123070.89,54.18,2600.64,Credit card,0
15637644,0.0,52.61,2525.28,Electronic check,0
15637646,122647.32,81.79,9814.8,Bank transfer,0
15637650,94748.76,49.55,5351.4,Bank transfer,0
15637678,0.0,141.5,8490.0,Debit card,1
15637690,98675.74,142.56,11975.04,Credit card,1
15637717,109026.8,76.28,3661.44,Credit card,0
15637753,96888.39,90.87,2180.88,Credit card,0
15637774,73494.21,136.61,8196.6,Bank transfer,1
15637788,110203.77,108.18,3894.48,Credit card,0
15637829,0.0,158.63,13324.92,Electronic check,1
15637857,0.0,75.71,7268.16,Electronic check,0
15637876,77253.5,53.44,3847.68,Bank transfer,0
15637891,140681.68,49.88,2394.24,Bank transfer,0
15637947,134446.04,124.87,1498.44,Bank transfer,1
15637954,155470.55,80.09,80.09,Credit card,0
15637977,139330.1,78.21,7508.16,Bank transfer,0
15637979,127160.78,108.19,2596.56,Credit card,0
15637993,137688.71,71.72,7745.76,Credit card,0
15638003,81370.07,175.48,2105.76,Bank transfer,1
15638028,127237.25,162.52,7800.96,Bank transfer,1
15638047,142765.24,74.37,8031.96,Credit card,0
15638068,0.0,80.61,6771.24,Debit card,0
15638149,103772.45,191.83,13811.76,Credit card,1
15638159,86607.39,41.51,2988.72,Bank transfer,0
15638231,0.0,159.74,3833.76,Debit card,1
15638247,0.0,142.57,15397.56,Debit card,1
15638257,83102.72,81.58,81.58,Credit card,0
15638269,0.0,114.54,2748.96,Electronic check,1
15638272,99883.16,127.48,6119.04,Credit card,1
15638329,111432.13,169.28,2031.36,Credit card,1
15638355,126397.66,161.26,9675.6,Bank transfer,1
15638424,150725.53,141.32,8479.2,Bank transfer,1
15638463,139480.18,169.24,16247.04,Credit card,1
15638487,136858.42,190.15,4563.6,Bank transfer,1
15638494,129845.26,111.85,13422.0,Credit card,0
15638513,142856.95,77.11,6477.24,Bank transfer,0
15638607,0.0,126.44,3034.56,Debit card,1
15638610,117325.54,159.43,9565.8,Credit card,1
15638621,60374.98,54.58,654.96,Credit card,0
15638646,160474.59,116.04,1392.48,Credit card,0
15638730,82844.33,37.6,37.6,Bank transfer,0
15638751,0.0,91.76,5505.6,Debit card,0
15638774,0.0,175.85,18991.8,Debit card,1
15638788,97514.07,192.58,18487.68,Credit card,1
15638803,0.0,133.69,8021.4,Debit card,1
15638806,0.0,32.35,776.4,Electronic check,0
15638871,80926.02,82.66,5951.52,Credit card,0
15638882,148214.36,74.71,8068.68,Credit card,0
15638963,174852.89,61.69,2961.12,Credit card,0
15638983,133189.4,138.14,8288.4,Bank transfer,1
15638988,0.0,103.07,7421.04,Debit card,0
15638989,190066.54,83.3,4998.0,Bank transfer,0
15639004,0.0,82.99,1991.76,Debit card,0
15639049,139395.08,38.01,3192.84,Bank transfer,0
15639077,158584.82,178.41,4281.84,Credit card,1
15639117,0.0,12.49,899.28,Debit card,0
15639133,0.0,131.81,6326.88,Debit card,1
15639217,0.0,108.01,7776.72,Electronic check,1
15639252,129548.5,59.5,4284.0,Credit card,0
15639265,126113.28,124.9,10491.6,Credit card,1
15639277,0.0,22.97,2480.76,Electronic check,0
15639278,145387.32,187.44,13495.68,Credit card,1
15639303,126111.61,142.55,8553.0,Bank transfer,1
15639314,0.0,31.89,765.36,Electronic check,0
15639322,137847.41,126.63,6078.24,Credit card,0
15639357,134950.19,205.07,22147.56,Bank transfer,1
15639368,110942.9,172.46,172.46,Bank transfer,1
15639415,162442.35,189.34,6816.24,Credit card,1
15639530,0.0,152.25,3654.0,Debit card,1
15639549,70541.06,96.41,4627.68,Bank transfer,0
15639552,148897.02,121.88,11700.48,Bank transfer,1
15639576,136623.19,160.18,17299.44,Credit card,1
15639590,141581.08,163.44,5883.84,Credit card,1
15639662,0.0,24.08,577.92,Debit card,0
15639665,0.0,104.17,104.17,Debit card,0
15639669,127157.04,160.82,17368.56,Credit card,1
15639788,0.0,32.79,3934.8,Debit card,0
15639882,128262.72,85.55,2053.2,Credit card,0
15639946,162532.14,90.42,8680.32,Credit card,0
15640034,139561.46,69.13,1659.12,Credit card,0
15640059,0.0,83.08,4984.8,Debit card,0
15640074,0.0,150.88,9052.8,Electronic check,1
15640078,135134.99,177.01,10620.6,Credit card,1
15640106,124339.9,191.74,16106.16,Bank transfer,1
15640133,0.0,178.63,178.63,Debit card,1
15640161,157955.83,163.77,9826.2,Bank transfer,1
15640258,94238.75,80.36,5785.92,Credit card,0
15640260,131081.66,101.52,9745.92,Credit card,0
15640266,104631.67,107.32,6439.2,Credit card,0
15640268,0.0,112.09,5380.32,Debit card,1
15640280,127771.35,169.61,8141.28,Bank transfer,1
15640377,0.0,105.47,105.47,Debit card,0
15640407,135827.33,154.19,154.19,Credit card,1
15640409,89087.89,98.65,98.65,Bank transfer,0
15640418,115897.73,149.01,7152.48,Credit card,1
15640421,0.0,12.15,1020.6,Debit card,0
15640442,129722.57,65.77,3156.96,Bank transfer,0
15640454,120711.73,52.89,52.89,Bank transfer,0
15640464,91612.91,49.43,2965.8,Credit card,0
15640491,147493.7,129.83,15579.6,Credit card,1
15640507,119349.69,93.16,3353.76,Credit card,0
15640521,144962.74,82.78,2980.08,Credit card,0
15640580,0.0,168.62,18210.96,Debit card,1
15640627,0.0,166.46,7990.08,Debit card,1
15640635,0.0,167.58,16087.68,Debit card,1
15640648,0.0,40.03,2882.16,Electronic check,0
15640667,0.0,129.46,6214.08,Debit card,1
15640686,95872.86,108.28,6496.8,Credit card,0
15640769,137841.53,68.33,6559.68,Credit card,0
15640789,123345.85,148.69,7137.12,Credit card,1
15640825,122549.64,77.3,2782.8,Credit card,0
15640846,106458.31,171.37,6169.32,Credit card,1
15640852,83348.89,55.13,3307.8,Credit card,0
15640855,113574.61,127.2,7632.0,Credit card,1
15640865,80844.69,98.33,10619.64,Credit card,0
15640866,0.0,124.05,4465.8,Electronic check,1
15640905,129490.36,50.58,606.96,Bank transfer,0
15640917,0.0,64.21,3852.6,Debit card,0
15640922,0.0,114.32,9602.88,Debit card,1
15640953,107508.93,140.79,3378.96,Credit card,1
15641004,150315.92,145.79,17494.8,Bank transfer,1
15641007,72594.0,86.26,4140.48,Credit card,0
15641009,84496.71,91.32,3287.52,Bank transfer,0
15641043,0.0,89.36,7506.24,Debit card,0
15641091,106089.2,110.86,6651.6,Bank transfer,0
15641110,0.0,119.0,119.0,Debit card,1
15641114,130091.5,131.54,12627.84,Credit card,1
15641122,0.0,93.56,2245.44,Debit card,0
15641136,0.0,88.97,2135.28,Electronic check,0
15641158,102128.27,80.64,2903.04,Credit card,0
15641170,0.0,156.18,7496.64,Electronic check,1
15641175,120916.52,174.74,6290.64,Bank transfer,1
15641183,96950.21,108.11,10378.56,Credit card,0
15641250,179581.31,58.6,6328.8,Credit card,0
15641285,163085.79,145.67,5244.12,Bank transfer,1
15641298,93955.83,50.45,5448.6,Credit card,0
15641312,0.0,34.51,2484.72,Debit card,0
15641319,0.0,101.26,4860.48,Electronic check,1
15641359,0.0,26.02,1873.44,Electronic check,0
15641366,124737.96,106.04,1272.48,Bank transfer,0
15641389,123593.22,111.26,5340.48,Credit card,0
15641411,112568.31,123.39,1480.68,Credit card,1
15641413,155393.98,58.4,4905.6,Credit card,0
15641416,94867.18,169.5,18306.0,Credit card,1
15641474,139859.54,65.45,7068.6,Credit card,0
15641480,131354.25,136.08,8164.8,Credit card,1
15641490,69385.17,107.6,10329.6,Credit card,0
15641575,127261.35,77.91,1869.84,Credit card,0
15641582,123180.01,206.37,24764.4,Credit card,1
15641585,97339.99,100.61,7243.92,Bank transfer,0
15641595,97392.18,75.24,3611.52,Credit card,0
15641604,98488.08,156.67,18800.4,Credit card,1
15641629,0.0,58.36,700.32,Electronic check,0
15641640,173331.52,163.38,13723.92,Credit card,1
15641655,0.0,65.71,1577.04,Electronic check,0
15641662,117469.91,94.71,5682.6,Bank transfer,0
15641675,88915.37,183.87,4412.88,Bank transfer,1
15641688,0.0,61.7,5182.8,Electronic check,0
15641690,0.0,160.43,13476.12,Electronic check,1
15641715,0.0,169.16,16239.36,Debit card,1
15641732,0.0,45.68,1644.48,Electronic check,0
15641733,164757.56,129.0,7740.0,Credit card,1
15641773,179334.83,191.99,4607.76,Credit card,1
15641782,0.0,164.54,13821.36,Electronic check,1
15641794,135658.73,77.48,4648.8,Bank transfer,0
15641822,0.0,42.42,509.04,Electronic check,0
15641835,140997.26,77.21,2779.56,Bank transfer,0
15641850,98241.04,119.14,119.14,Credit card,1
15641860,108760.27,178.92,12882.24,Credit card,1
15641877,97023.21,28.36,3062.88,Credit card,0
15641934,66582.81,87.62,9462.96,Credit card,0
15641994,103018.45,54.5,654.0,Credit card,0
15642001,119530.52,129.14,13947.12,Credit card,1
15642002,117707.18,121.05,8715.6,Bank transfer,0
15642004,0.0,37.72,452.64,Electronic check,0
15642022,0.0,51.98,4990.08,Electronic check,0
15642041,93051.64,97.85,1174.2,Credit card,0
15642063,163505.16,111.88,8055.36,Bank transfer,0
15642093,0.0,151.97,12765.48,Debit card,1
15642098,108960.0,132.99,132.99,Credit card,1
15642099,0.0,34.22,2463.84,Debit card,0
15642137,0.0,109.64,6578.4,Electronic check,1
15642160,0.0,37.74,2264.4,Debit card,0
15642162,123407.69,157.63,1891.56,Credit card,1
15642202,106453.53,146.15,8769.0,Bank transfer,1
15642248,123935.35,85.39,8197.44,Credit card,0
15642291,0.0,117.53,11282.88,Debit card,1
15642336,0.0,137.03,14799.24,Electronic check,1
15642345,93059.34,32.27,1548.96,Credit card,0
15642391,109978.83,176.61,8477.28,Bank transfer,1
15642394,0.0,180.07,10804.2,Debit card,1
15642448,120047.77,144.32,13854.72,Credit card,1
15642468,132739.26,189.47,20462.76,Bank transfer,1
15642515,0.0,78.64,943.68,Electronic check,0
15642530,144090.42,151.06,18127.2,Credit card,1
15642544,0.0,34.08,2044.8,Electronic check,0
15642570,0.0,48.22,4629.12,Debit card,0
15642579,128932.4,181.93,2183.16,Credit card,1
15642619,0.0,169.4,4065.6,Debit card,1
15642636,117035.89,47.77,5159.16,Credit card,0
15642655,0.0,120.94,1451.28,Debit card,1
15642709,0.0,76.63,8276.04,Electronic check,0
15642710,0.0,25.28,2123.52,Debit card,0
15642725,114084.6,133.93,16071.6,Bank transfer,1
15642726,83568.26,25.56,920.16,Bank transfer,0
15642785,117593.48,136.06,8163.6,Bank transfer,1
15642787,133043.66,124.66,1495.92,Bank transfer,1
15642816,43658.33,33.07,2777.88,Credit card,0
15642821,95808.19,141.12,13547.52,Bank transfer,1
15642824,174506.1,185.01,17760.96,Bank transfer,1
15642833,0.0,131.4,12614.4,Debit card,1
15642870,0.0,152.54,16474.32,Electronic check,1
15642885,0.0,190.37,18275.52,Debit card,1
15642912,125682.79,78.99,1895.76,Bank transfer,0
15642934,108269.2,186.05,8930.4,Credit card,1
15642937,0.0,132.83,11157.72,Debit card,1
15642991,0.0,43.36,3642.24,Debit card,0
15642996,86351.85,84.77,9155.16,Credit card,0
15642997,147149.59,107.25,2574.0,Credit card,0
15643024,138718.92,72.18,3464.64,Credit card,0
15643042,117641.43,118.48,2843.52,Bank transfer,0
15643048,0.0,59.2,59.2,Electronic check,0
15643056,82083.52,32.92,395.04,Bank transfer,0
15643121,82453.96,51.58,3094.8,Bank transfer,0
15643158,0.0,69.05,7457.4,Debit card,0
15643188,114603.76,168.85,14183.4,Credit card,1
15643215,71667.97,149.01,3576.24,Bank transfer,1
15643229,0.0,37.21,2679.12,Debit card,0
15643294,190566.65,107.25,10296.0,Credit card,0
15643330,0.0,103.89,2493.36,Electronic check,0
15643359,0.0,77.9,6543.6,Electronic check,0
15643361,139959.55,203.22,19509.12,Credit card,1
15643378,112419.92,98.05,1176.6,Credit card,0
15643392,105239.1,44.2,2121.6,Credit card,0
15643426,113680.54,40.05,3844.8,Bank transfer,0
15643438,0.0,50.07,4205.88,Debit card,0
15643439,0.0,45.24,5428.8,Electronic check,0
15643487,105473.74,76.87,9224.4,Bank transfer,0
15643496,74197.38,115.86,6951.6,Credit card,0
15643523,0.0,40.25,4830.0,Debit card,0
15643574,0.0,172.64,16573.44,Debit card,1
15643575,65349.71,75.59,907.08,Bank transfer,0
15643630,63127.41,187.81,20283.48,Credit card,1
15643635,133705.74,144.1,8646.0,Bank transfer,1
15643658,94078.97,68.93,1654.32,Credit card,0
15643671,97036.22,165.6,9936.0,Credit card,1
15643679,70233.74,183.91,4413.84,Credit card,1
15643696,0.0,143.1,5151.6,Debit card,1
15643752,116160.23,40.6,2436.0,Credit card,0
15643770,112670.48,46.47,2788.2,Credit card,0
15643794,0.0,81.12,1946.88,Debit card,0
15643819,0.0,92.75,4452.0,Electronic check,0
15643824,132255.99,106.0,106.0,Bank transfer,0
15643826,0.0,151.53,7273.44,Debit card,1
15643828,0.0,100.0,8400.0,Debit card,0
15643865,92055.36,163.02,5868.72,Bank transfer,1
15643903,154483.98,165.5,1986.0,Credit card,1
15643908,0.0,85.09,10210.8,Debit card,0
15643916,62400.48,131.78,12650.88,Credit card,1
15643966,143129.41,99.08,3566.88,Bank transfer,0
15643967,92208.54,190.58,9147.84,Bank transfer,1
15644005,0.0,88.6,9568.8,Electronic check,0
15644103,151675.65,76.4,1833.6,Bank transfer,0
15644119,0.0,47.49,1709.64,Debit card,0
15644132,142475.87,123.24,13309.92,Credit card,1
15644174,135096.05,187.7,9009.6,Credit card,1
15644179,0.0,66.13,2380.68,Debit card,0
15644200,0.0,25.75,309.0,Debit card,0
15644212,0.0,123.52,123.52,Debit card,1
15644280,138825.19,41.85,2008.8,Bank transfer,0
15644295,126816.18,93.4,2241.6,Credit card,0
15644296,105209.54,29.33,2815.68,Credit card,0
15644297,178787.54,201.95,12117.0,Credit card,1
15644356,134032.01,152.35,18282.0,Credit card,1
15644361,103549.24,35.63,427.56,Bank transfer,0
15644400,128601.98,128.82,13912.56,Credit card,1
15644446,0.0,19.35,1393.2,Electronic check,0
15644453,132670.53,162.3,7790.4,Credit card,1
15644501,162482.76,51.75,6210.0,Credit card,0
15644551,99773.85,84.69,3048.84,Credit card,0
15644572,125832.2,114.57,5499.36,Credit card,1
15644621,106756.01,165.99,17926.92,Credit card,1
15644686,53299.96,67.71,7312.68,Credit card,0
15644692,0.0,67.34,6464.64,Debit card,0
15644699,0.0,24.92,24.92,Debit card,0
15644724,58662.92,93.9,4507.2,Bank transfer,0
15644753,110929.96,54.37,1957.32,Credit card,0
15644765,120727.97,154.34,7408.32,Bank transfer,1
15644788,0.0,181.94,10916.4,Debit card,1
15644796,0.0,129.2,12403.2,Electronic check,1
15644833,0.0,136.65,3279.6,Debit card,1
15644849,0.0,71.21,1709.04,Debit card,0
15644856,115463.16,154.89,3717.36,Credit card,1
15644878,117302.62,86.85,6253.2,Bank transfer,0
15644882,78249.53,137.85,16542.0,Credit card,1
15644896,108586.86,180.25,6489.0,Credit card,1
15644934,105522.06,36.86,3980.88,Credit card,0
15644962,137910.45,180.38,8658.24,Credit card,1
15644977,0.0,101.21,6072.6,Debit card,0
15644994,137986.58,87.46,4198.08,Bank transfer,0
15645029,0.0,31.23,1873.8,Debit card,0
15645045,0.0,134.67,14544.36,Debit card,1
15645059,0.0,111.63,10716.48,Electronic check,1
15645095,0.0,54.95,1978.2,Debit card,0
15645103,54817.55,129.94,7796.4,Credit card,1
15645136,128065.12,132.48,1589.76,Credit card,1
15645184,0.0,171.45,4114.8,Debit card,1
15645200,152508.99,191.21,4589.04,Credit card,1
15645248,0.0,132.79,132.79,Debit card,1
15645269,0.0,38.53,1849.44,Debit card,0
15645271,108528.07,189.85,18225.6,Bank transfer,1
15645316,149641.53,130.41,1564.92,Credit card,1
15645323,0.0,100.5,2412.0,Debit card,1
15645353,0.0,36.85,442.2,Debit card,0
15645355,126729.41,52.76,1899.36,Credit card,0
15645371,147262.11,78.78,6617.52,Credit card,0
15645404,124620.01,119.56,5738.88,Credit card,0
15645463,0.0,80.25,4815.0,Debit card,0
15645496,139972.18,152.72,12828.48,Credit card,1
15645511,97403.18,116.12,2786.88,Credit card,1
15645517,0.0,32.07,769.68,Debit card,0
15645543,0.0,61.3,2206.8,Debit card,0
15645544,129753.69,31.95,1917.0,Credit card,0
15645569,123709.46,183.94,15450.96,Credit card,1
15645571,0.0,146.09,7012.32,Electronic check,1
15645572,0.0,35.57,2561.04,Debit card,0
15645593,91328.71,122.14,2931.36,Credit card,1
15645600,98926.4,115.98,11134.08,Credit card,1
15645621,0.0,89.37,3217.32,Electronic check,0
15645637,119787.76,166.84,12012.48,Credit card,1
15645717,0.0,45.2,1084.8,Debit card,0
15645744,0.0,155.16,9309.6,Electronic check,1
15645766,0.0,30.86,3332.88,Debit card,0
15645772,0.0,94.15,10168.2,Debit card,0
15645778,81589.04,181.09,6519.24,Credit card,1
15645815,0.0,161.41,9684.6,Debit card,1
15645820,0.0,116.89,9818.76,Debit card,1
15645835,0.0,70.44,7607.52,Debit card,0
15645839,0.0,168.47,12129.84,Debit card,1
15645847,109196.66,143.54,3444.96,Credit card,1
15645896,121681.91,93.75,6750.0,Bank transfer,0
15645904,0.0,179.65,12934.8,Electronic check,1
15645937,0.0,87.87,3163.32,Debit card,0
15645942,0.0,161.31,3871.44,Debit card,1
15645956,88915.85,83.42,3003.12,Credit card,0
15646037,0.0,103.93,11224.44,Debit card,0
15646082,82909.14,100.95,9691.2,Credit card,0
15646091,95140.44,140.92,6764.16,Credit card,1
15646161,0.0,176.77,16969.92,Debit card,1
15646168,0.0,79.24,4754.4,Debit card,0
15646190,119963.45,161.93,161.93,Bank transfer,1
15646196,155180.56,188.46,4523.04,Bank transfer,1
15646227,97893.2,165.14,1981.68,Credit card,1
15646262,0.0,41.51,3486.84,Debit card,0
15646276,146033.62,193.29,4638.96,Credit card,1
15646302,100169.51,128.2,10768.8,Credit card,1
15646310,143582.89,52.31,5021.76,Credit card,0
15646351,0.0,48.02,4033.68,Debit card,0
15646366,120586.54,47.16,4527.36,Bank transfer,0
15646372,135842.41,185.58,2226.96,Credit card,1
15646374,62717.84,44.39,1598.04,Credit card,0
15646490,190569.23,146.55,1758.6,Bank transfer,1
15646513,0.0,175.72,10543.2,Debit card,1
15646521,0.0,131.97,1583.64,Debit card,1
