customer_id,tenure_years,contract_type,is_active_member
15645717,2,Month-to-month,1
15645744,5,One year,1
15645766,9,Two year,1
15645772,9,Two year,1
15645778,3,One year,0
15645815,5,One year,1
15645820,7,Two year,0
15645835,9,Two year,1
15645839,6,One year,1
15645847,2,Month-to-month,0
15645896,6,One year,1
15645904,6,One year,1
15645937,3,One year,0
15645942,2,Month-to-month,1
15645956,3,One year,0
15646037,9,Two year,1
15646082,8,Two year,0
15646091,4,One year,0
15646161,8,Two year,1
15646168,5,One year,0
15646190,0,Month-to-month,0
15646196,2,Month-to-month,0
15646227,1,Month-to-month,0
15646262,7,Two year,0
15646276,2,Month-to-month,0
15646302,7,Two year,0
15646310,8,Two year,1
15646351,7,Two year,0
15646366,8,Two year,1
15646372,1,Month-to-month,0
15646374,3,One year,1
15646490,1,Month-to-month,1
15646513,5,One year,0
15646521,1,Month-to-month,1
15646535,5,One year,0
15646539,3,One year,0
15646558,1,Month-to-month,1
15646563,9,Two year,1
15646566,9,Two year,1
15646594,5,One year,1
15646609,1,Month-to-month,0
15646615,1,Month-to-month,1
15646632,9,Two year,0
15646720,7,Two year,0
15646726,5,One year,0
15646756,8,Two year,1
15646764,3,One year,0
15646784,2,Month-to-month,1
15646810,6,One year,0
15646817,9,Two year,0
15646859,7,Two year,1
15646936,2,Month-to-month,1
15646942,7,Two year,0
15646969,2,Month-to-month,1
15647008,3,One year,0
15647091,0,Month-to-month,0
15647099,9,Two year,0
15647111,4,One year,1
15647191,4,One year,0
15647203,3,One year,0
15647207,7,Two year,0
15647259,2,Month-to-month,0
15647266,10,Two year,0
15647292,7,Two year,0
15647295,9,Two year,0
15647301,3,One year,1
15647306,9,Two year,1
15647311,1,Month-to-month,1
15647333,4,One year,0
15647385,4,One year,0
15647402,3,One year,1
15647453,4,One year,0
15647474,9,Two year,1
15647546,8,Two year,1
15647570,8,Two year,0
15647572,0,Month-to-month,1
15647725,5,One year,0
15647782,8,Two year,0
15647800,6,One year,0
15647807,8,Two year,0
15647838,2,Month-to-month,0
15647842,8,Two year,0
15647890,9,Two year,1
15647898,5,One year,0
15647965,9,Two year,1
15647974,3,One year,0
15647975,5,One year,0
15648005,2,Month-to-month,1
15648030,5,One year,0
15648032,2,Month-to-month,1
15648047,5,One year,0
15648064,2,Month-to-month,0
15648067,1,Month-to-month,0
15648069,6,One year,1
15648075,5,One year,0
15648136,9,Two year,0
15648178,4,One year,1
15648225,1,Month-to-month,1
15648272,9,Two year,1
15648320,7,Two year,0
15648362,3,One year,0
15648367,6,One year,1
15648455,4,One year,0
15648461,7,Two year,1
15648479,0,Month-to-month,0
15648489,4,One year,1
15648577,3,One year,1
15648638,6,One year,0
15648681,5,One year,1
15648702,6,One year,1
15648721,4,One year,1
15648725,3,One year,1
15648735,8,Two year,1
15648766,3,One year,0
15648794,4,One year,0
15648800,8,Two year,0
15648858,1,Month-to-month,1
15648876,5,One year,0
15648881,0,Month-to-month,1
15648898,7,Two year,1
15648933,3,One year,1
15648951,7,Two year,1
15648967,1,Month-to-month,0
15648989,4,One year,0
15649024,9,Two year,1
15649033,7,Two year,0
15649060,3,One year,0
15649078,8,Two year,1
15649086,7,Two year,1
15649101,10,Two year,0
15649112,3,One year,1
15649121,3,One year,0
15649124,9,Two year,0
15649129,9,Two year,0
15649136,6,One year,1
15649150,5,One year,0
15649160,3,One year,1
15649183,8,Two year,1
15649211,8,Two year,0
15649239,10,Two year,0
15649280,9,Two year,0
15649292,7,Two year,0
15649297,4,One year,1
15649354,4,One year,1
15649359,1,Month-to-month,1
15649379,3,One year,1
15649414,6,One year,1
15649418,7,Two year,1
15649423,8,Two year,1
15649430,4,One year,1
15649450,6,One year,0
15649451,9,Two year,1
15649457,2,Month-to-month,1
15649487,4,One year,0
15649508,8,Two year,0
15649523,1,Month-to-month,0
15649536,4,One year,0
15649616,7,Two year,1
15649618,7,Two year,1
15649668,10,Two year,1
15649738,0,Month-to-month,1
15649744,3,One year,1
15649793,7,Two year,0
15649853,3,One year,1
15649858,9,Two year,1
15649992,7,Two year,1
15650018,8,Two year,0
15650026,1,Month-to-month,1
15650034,1,Month-to-month,1
15650068,0,Month-to-month,1
15650086,2,Month-to-month,0
15650098,7,Two year,1
15650237,7,Two year,0
15650244,7,Two year,0
15650258,2,Month-to-month,0
15650266,2,Month-to-month,1
15650288,6,One year,0
15650313,6,One year,1
15650322,3,One year,1
15650351,8,Two year,1
15650391,7,Two year,0
15650424,3,One year,1
15650432,10,Two year,1
15650437,8,Two year,1
15650442,8,Two year,1
15650454,5,One year,1
15650488,6,One year,1
15650538,7,Two year,0
15650545,7,Two year,1
15650575,6,One year,1
15650591,10,Two year,1
15650670,2,Month-to-month,0
15650751,6,One year,1
15650864,6,One year,0
15650889,10,Two year,0
15650924,4,One year,1
15650933,8,Two year,0
15651001,5,One year,0
15651020,6,One year,0
15651022,10,Two year,0
15651052,2,Month-to-month,0
15651063,9,Two year,0
15651075,3,One year,1
15651093,1,Month-to-month,1
15651103,9,Two year,1
15651140,3,One year,0
15651144,2,Month-to-month,0
15651264,4,One year,0
15651272,5,One year,1
15651280,5,One year,0
15651315,3,One year,0
15651336,4,One year,0
15651352,2,Month-to-month,0
15651369,1,Month-to-month,0
15651389,8,Two year,1
15651450,3,One year,1
15651460,7,Two year,1
15651533,5,One year,0
15651554,4,One year,1
15651581,6,One year,0
15651585,2,Month-to-month,1
15651627,1,Month-to-month,1
15651664,1,Month-to-month,0
15651674,2,Month-to-month,0
15651713,6,One year,0
15651737,1,Month-to-month,1
15651740,5,One year,1
15651802,5,One year,0
15651823,6,One year,0
15651868,6,One year,0
15651883,6,One year,0
15651900,1,Month-to-month,0
15651943,1,Month-to-month,1
15651955,4,One year,1
15651958,8,Two year,1
15651983,9,Two year,1
15652030,2,Month-to-month,0
15652048,7,Two year,1
15652069,1,Month-to-month,0
15652084,0,Month-to-month,1
15652169,2,Month-to-month,1
15652180,2,Month-to-month,1
15652192,9,Two year,0
15652218,2,Month-to-month,0
15652266,9,Two year,1
15652289,4,One year,0
15652320,5,One year,0
15652400,2,Month-to-month,1
15652401,7,Two year,0
15652469,1,Month-to-month,0
15652527,7,Two year,1
15652540,2,Month-to-month,1
15652615,8,Two year,1
15652626,4,One year,0
15652658,1,Month-to-month,1
15652667,9,Two year,1
15652674,0,Month-to-month,1
15652693,4,One year,0
15652700,6,One year,1
15652782,2,Month-to-month,1
15652789,10,Two year,1
15652808,5,One year,0
15652835,2,Month-to-month,1
15652883,10,Two year,0
15652914,7,Two year,1
15652948,4,One year,0
15652955,0,Month-to-month,0
15652981,2,Month-to-month,1
15652999,1,Month-to-month,1
15653037,1,Month-to-month,1
15653050,10,Two year,0
15653065,7,Two year,0
15653110,8,Two year,0
15653147,2,Month-to-month,1
15653222,6,One year,1
15653251,8,Two year,0
15653253,8,Two year,1
15653275,1,Month-to-month,0
15653306,0,Month-to-month,0
15653315,1,Month-to-month,0
15653347,1,Month-to-month,0
15653404,9,Two year,1
15653448,7,Two year,1
15653455,2,Month-to-month,1
15653521,7,Two year,1
15653547,7,Two year,1
15653572,8,Two year,1
15653595,6,One year,1
15653620,8,Two year,1
15653696,9,Two year,0
15653715,7,Two year,1
15653753,6,One year,0
15653762,9,Two year,0
15653773,7,Two year,1
15653776,1,Month-to-month,0
15653780,5,One year,1
15653784,2,Month-to-month,1
15653849,3,One year,0
15653857,2,Month-to-month,1
15653937,1,Month-to-month,0
15653952,3,One year,1
15653997,6,One year,0
15654000,5,One year,0
15654025,4,One year,0
15654060,2,Month-to-month,1
15654067,4,One year,0
15654074,8,Two year,0
15654096,10,Two year,0
15654106,8,Two year,1
15654156,5,One year,1
15654183,3,One year,0
15654211,1,Month-to-month,1
15654222,3,One year,1
15654229,1,Month-to-month,1
15654230,5,One year,0
15654238,5,One year,0
15654274,6,One year,0
15654292,8,Two year,0
15654296,9,Two year,0
15654300,9,Two year,1
15654341,8,Two year,0
15654346,1,Month-to-month,1
15654372,1,Month-to-month,0
15654379,4,One year,1
15654390,7,Two year,0
15654408,5,One year,0
15654409,5,One year,1
15654456,6,One year,0
15654457,2,Month-to-month,1
15654463,4,One year,0
15654489,8,Two year,1
15654495,6,One year,1
15654506,8,Two year,0
15654519,1,Month-to-month,1
15654531,5,One year,0
15654562,5,One year,0
15654574,5,One year,0
15654577,5,One year,0
15654611,9,Two year,0
15654625,8,Two year,1
15654654,7,Two year,1
15654673,6,One year,0
15654700,2,Month-to-month,0
15654733,3,One year,0
15654760,1,Month-to-month,1
15654772,6,One year,1
15654851,2,Month-to-month,1
15654859,2,Month-to-month,0
15654870,8,Two year,1
15654878,7,Two year,1
15654891,6,One year,1
15654901,10,Two year,0
15654959,6,One year,1
15654964,7,Two year,0
15654975,0,Month-to-month,1
15655007,7,Two year,0
15655082,4,One year,0
15655123,9,Two year,0
15655171,3,One year,1
15655175,4,One year,0
15655192,1,Month-to-month,1
15655213,8,Two year,1
15655229,7,Two year,1
15655232,6,One year,1
15655238,9,Two year,0
15655252,10,Two year,1
15655274,4,One year,1
15655298,5,One year,1
15655335,1,Month-to-month,0
15655339,1,Month-to-month,0
15655341,5,One year,0
15655360,5,One year,0
15655368,1,Month-to-month,0
15655389,1,Month-to-month,1
15655410,1,Month-to-month,0
15655436,2,Month-to-month,1
15655464,3,One year,1
15655574,8,Two year,0
15655590,2,Month-to-month,0
15655632,2,Month-to-month,0
15655648,2,Month-to-month,0
15655658,2,Month-to-month,1
15655774,7,Two year,0
15655794,8,Two year,1
15655859,5,One year,0
15655875,3,One year,0
15655903,6,One year,1
15655952,2,Month-to-month,1
15655961,1,Month-to-month,0
15656005,7,Two year,0
15656009,6,One year,0
15656029,6,One year,1
15656062,7,Two year,0
15656086,8,Two year,1
15656096,3,One year,1
15656100,5,One year,0
15656121,6,One year,0
15656141,5,One year,1
15656148,4,One year,0
15656176,10,Two year,1
15656188,5,One year,1
15656249,3,One year,1
15656263,5,One year,0
15656286,0,Month-to-month,0
15656293,3,One year,0
15656300,0,Month-to-month,1
15656319,4,One year,0
15656322,3,One year,0
15656330,0,Month-to-month,1
15656333,3,One year,0
15656351,3,One year,1
15656417,1,Month-to-month,0
15656426,3,One year,0
15656454,6,One year,0
15656471,9,Two year,1
15656484,4,One year,1
15656522,10,Two year,0
15656592,8,Two year,1
15656597,2,Month-to-month,1
15656613,3,One year,0
15656627,5,One year,1
15656683,1,Month-to-month,0
15656707,2,Month-to-month,1
15656710,4,One year,0
15656717,6,One year,0
15656726,5,One year,1
15656822,5,One year,1
15656829,6,One year,0
15656840,6,One year,1
15656865,9,Two year,1
15656901,8,Two year,1
15656912,4,One year,1
15656921,4,One year,0
15656937,1,Month-to-month,0
15657085,10,Two year,1
15657105,2,Month-to-month,0
15657107,8,Two year,0
15657139,8,Two year,1
15657163,1,Month-to-month,0
15657214,2,Month-to-month,1
15657228,9,Two year,1
15657284,6,One year,1
15657306,2,Month-to-month,0
15657317,7,Two year,0
15657321,8,Two year,0
15657342,4,One year,0
15657349,8,Two year,0
15657386,1,Month-to-month,1
15657396,9,Two year,1
15657439,4,One year,1
15657449,3,One year,0
15657468,5,One year,0
15657529,1,Month-to-month,1
15657535,10,Two year,1
15657540,5,One year,0
15657565,6,One year,0
15657566,8,Two year,1
15657603,6,One year,0
15657637,3,One year,0
15657747,9,Two year,1
15657771,6,One year,1
15657778,1,Month-to-month,0
15657779,3,One year,1
15657809,10,Two year,1
15657812,1,Month-to-month,1
15657829,8,Two year,0
15657830,4,One year,0
15657868,6,One year,0
15657881,5,One year,1
15657937,0,Month-to-month,0
15657957,8,Two year,0
15658032,2,Month-to-month,1
15658052,10,Two year,0
15658057,8,Two year,0
15658067,3,One year,0
15658100,0,Month-to-month,1
15658148,7,Two year,0
15658158,10,Two year,0
15658169,6,One year,0
15658195,5,One year,1
15658211,2,Month-to-month,1
15658233,5,One year,1
15658240,9,Two year,0
15658258,6,One year,0
15658306,4,One year,1
15658339,2,Month-to-month,1
15658360,9,Two year,0
15658364,1,Month-to-month,1
15658409,5,One year,1
15658432,6,One year,1
15658435,5,One year,0
15658449,9,Two year,1
15658459,10,Two year,0
15658475,8,Two year,0
15658485,9,Two year,1
15658486,3,One year,1
15658504,9,Two year,1
15658532,5,One year,1
15658548,6,One year,0
15658577,10,Two year,1
15658589,2,Month-to-month,1
15658614,7,Two year,1
15658668,10,Two year,0
15658670,8,Two year,0
15658675,6,One year,1
15658693,2,Month-to-month,1
15658716,5,One year,0
15658768,2,Month-to-month,0
15658813,7,Two year,1
15658852,8,Two year,1
15658889,4,One year,0
15658890,4,One year,1
15658929,0,Month-to-month,0
15658935,9,Two year,0
15658946,10,Two year,0
15658956,6,One year,1
15658969,7,Two year,0
15658972,8,Two year,0
15658980,9,Two year,0
15658982,5,One year,1
15658987,4,One year,1
15659002,6,One year,0
15659031,8,Two year,1
15659064,8,Two year,1
15659092,5,One year,0
15659094,8,Two year,0
15659098,7,Two year,0
15659100,9,Two year,0
15659105,9,Two year,0
15659149,2,Month-to-month,0
15659175,9,Two year,0
15659194,8,Two year,1
15659234,3,One year,1
15659236,3,One year,1
15659305,8,Two year,1
15659325,5,One year,1
15659327,5,One year,0
15659355,6,One year,1
15659364,5,One year,0
15659366,1,Month-to-month,0
15659399,7,Two year,0
15659420,3,One year,1
15659428,6,One year,1
15659475,6,One year,0
15659486,9,Two year,0
15659495,2,Month-to-month,1
15659501,6,One year,1
15659557,4,One year,1
15659567,9,Two year,1
15659568,3,One year,1
15659651,7,Two year,0
15659656,4,One year,0
15659677,8,Two year,1
15659694,3,One year,1
15659710,5,One year,0
15659736,5,One year,0
15659800,1,Month-to-month,1
15659807,8,Two year,1
15659820,5,One year,0
15659843,6,One year,0
15659931,1,Month-to-month,0
15659937,7,Two year,1
15659949,1,Month-to-month,0
15659962,3,One year,1
15660101,9,Two year,0
15660144,4,One year,0
15660147,8,Two year,1
15660155,5,One year,1
15660200,1,Month-to-month,1
15660211,7,Two year,0
15660263,4,One year,0
15660271,8,Two year,1
15660301,6,One year,1
15660316,1,Month-to-month,0
15660385,7,Two year,0
15660390,6,One year,1
15660403,0,Month-to-month,1
15660417,10,Two year,0
15660422,7,Two year,0
15660429,2,Month-to-month,1
15660475,9,Two year,1
15660505,2,Month-to-month,0
15660524,9,Two year,1
15660528,4,One year,0
15660535,5,One year,1
15660541,5,One year,0
15660571,10,Two year,1
15660602,8,Two year,1
15660608,8,Two year,0
15660611,3,One year,1
15660636,8,Two year,0
15660646,3,One year,0
15660679,9,Two year,0
15660688,9,Two year,0
15660735,6,One year,0
15660768,1,Month-to-month,0
15660809,4,One year,1
15660833,5,One year,0
15660840,3,One year,0
15660866,3,One year,0
15660871,8,Two year,0
15660878,1,Month-to-month,1
15660980,6,One year,1
15661007,0,Month-to-month,0
15661034,5,One year,0
15661036,6,One year,0
15661162,2,Month-to-month,0
15661198,2,Month-to-month,1
15661219,10,Two year,0
15661249,4,One year,1
15661275,3,One year,0
15661290,9,Two year,0
15661330,6,One year,1
15661349,10,Two year,0
15661380,6,One year,1
15661409,1,Month-to-month,1
15661412,8,Two year,0
15661433,5,One year,0
15661473,4,One year,0
15661507,6,One year,0
15661526,2,Month-to-month,0
15661528,5,One year,0
15661532,1,Month-to-month,0
15661548,0,Month-to-month,0
15661591,1,Month-to-month,1
15661626,6,One year,0
15661629,9,Two year,0
15661656,2,Month-to-month,1
15661670,8,Two year,0
15661708,5,One year,1
15661723,4,One year,1
15661734,8,Two year,0
15661745,3,One year,1
15661821,5,One year,1
15661827,4,One year,1
15661830,6,One year,1
15661903,3,One year,0
15661936,3,One year,0
15661945,4,One year,0
15661974,2,Month-to-month,1
15662021,2,Month-to-month,0
15662063,7,Two year,1
15662067,8,Two year,0
15662085,9,Two year,1
15662091,7,Two year,1
15662098,3,One year,0
15662100,5,One year,1
15662151,4,One year,1
15662152,9,Two year,0
15662189,3,One year,1
15662203,3,One year,1
15662232,2,Month-to-month,0
15662238,3,One year,0
15662243,5,One year,0
15662245,1,Month-to-month,1
15662263,4,One year,1
15662291,8,Two year,0
15662294,10,Two year,1
15662337,1,Month-to-month,1
15662397,5,One year,1
15662403,6,One year,0
15662426,1,Month-to-month,1
15662434,3,One year,0
15662483,7,Two year,1
15662488,5,One year,0
15662494,7,Two year,1
15662500,9,Two year,0
15662501,3,One year,0
15662532,8,Two year,1
15662533,6,One year,0
15662571,8,Two year,0
15662574,1,Month-to-month,0
15662578,1,Month-to-month,1
15662626,2,Month-to-month,0
15662641,8,Two year,1
15662658,2,Month-to-month,0
15662662,6,One year,0
15662698,7,Two year,1
15662736,2,Month-to-month,0
15662751,0,Month-to-month,1
15662758,0,Month-to-month,0
15662854,5,One year,0
15662865,1,Month-to-month,1
15662884,1,Month-to-month,1
15662901,2,Month-to-month,1
15662908,7,Two year,1
15662955,8,Two year,0
15662976,8,Two year,1
15663134,1,Month-to-month,1
15663161,5,One year,0
15663164,7,Two year,1
15663168,8,Two year,0
15663194,3,One year,1
15663234,7,Two year,1
15663249,9,Two year,0
15663252,9,Two year,1
15663263,5,One year,0
15663294,1,Month-to-month,1
15663312,9,Two year,0
15663386,7,Two year,0
15663410,5,One year,1
15663421,6,One year,0
15663438,0,Month-to-month,0
15663441,4,One year,0
15663446,4,One year,0
15663478,6,One year,1
15663489,0,Month-to-month,0
15663625,4,One year,0
15663650,10,Two year,0
15663706,2,Month-to-month,0
15663770,1,Month-to-month,1
15663808,8,Two year,1
15663817,5,One year,1
15663826,3,One year,1
15663830,6,One year,1
15663883,9,Two year,1
15663885,5,One year,1
15663888,6,One year,0
15663917,1,Month-to-month,1
15663921,7,Two year,1
15663933,5,One year,0
15663939,8,Two year,1
15663942,5,One year,0
15663964,5,One year,0
15663987,1,Month-to-month,0
15664001,8,Two year,0
15664035,9,Two year,1
15664083,2,Month-to-month,1
15664150,9,Two year,0
15664204,2,Month-to-month,1
15664214,2,Month-to-month,0
15664227,8,Two year,1
15664270,6,One year,0
15664311,3,One year,1
15664339,4,One year,0
15664432,7,Two year,0
15664498,7,Two year,0
15664504,7,Two year,1
15664506,8,Two year,1
15664521,7,Two year,1
15664523,8,Two year,0
15664539,9,Two year,0
15664543,7,Two year,1
15664547,7,Two year,0
15664555,2,Month-to-month,1
15664610,4,One year,1
15664615,5,One year,1
15664639,9,Two year,0
15664668,9,Two year,1
15664681,2,Month-to-month,0
15664720,8,Two year,0
15664734,3,One year,1
15664737,7,Two year,1
15664752,8,Two year,0
15664754,9,Two year,1
15664759,10,Two year,0
15664772,1,Month-to-month,1
15664793,7,Two year,1
15664802,5,One year,0
15664808,3,One year,0
15664849,3,One year,1
15664860,3,One year,0
15664881,4,One year,0
15664895,0,Month-to-month,1
15664897,2,Month-to-month,1
15664907,1,Month-to-month,0
15665008,8,Two year,1
15665014,5,One year,0
15665053,4,One year,1
15665062,1,Month-to-month,1
15665064,8,Two year,0
15665077,5,One year,1
15665087,8,Two year,1
15665088,2,Month-to-month,1
15665110,7,Two year,1
15665129,1,Month-to-month,1
15665158,1,Month-to-month,1
15665159,0,Month-to-month,1
15665168,3,One year,1
15665177,3,One year,1
15665180,3,One year,0
15665181,7,Two year,1
